Id,Label,Latitude,Longitude
1554,ONEAWA ST + HALELA ST,21.398481,-157.747031
1555,ONEAWA ST + KAWAINUI ST,21.396724,-157.745799
1556,ONEAWA ST + KIHAPAI ST,21.39551,-157.744439
1558,KAMEHAMEHA HWY + PALI HWY,21.376661,-157.782789
1559,KALANIANAOLE HWY + ULUPII ST,21.378642,-157.752351
1560,KALANIANAOLE HWY + HAWAII YOUTH CORRECTIONAL FACIL,21.376352,-157.748548
1561,KALANIANAOLE HWY + HAWAII YOUTH CORRECTIONAL FACIL,21.377335,-157.749503
1562,KALANIANAOLE HWY + ULUPII ST,21.378744,-157.752006
1563,KAMEHAMEHA HWY + OPP PALI HWY,21.377609,-157.783303
1566,HEEIA ST + KOAENA ST,21.418728,-157.810765
1567,HEEIA ST + OPP AUNA ST,21.421204,-157.811557
1568,ALALOA ST + HEEIA ST,21.422908,-157.809747
1569,HEEIA ST + KALIMALOA ST,21.424116,-157.808098
1570,KAMEHAMEHA HWY + OPP HALAULANI ST,21.426688,-157.807037
1571,KAMEHAMEHA HWY + OPP AHUI NANI PL,21.428388,-157.807733
1572,KAMEHAMEHA HWY + IPUKA ST,21.430191,-157.808102
1573,KAMEHAMEHA HWY + IMILOA ST,21.433096,-157.80961
1574,KAMEHAMEHA HWY + HEEIA STATE PARK,21.44086,-157.809988
1575,KAMEHAMEHA HWY + HEEIA KEA BOAT HARBOR,21.442835,-157.811776
1576,KAMEHAMEHA HWY + OPP 46-620,21.448069,-157.814354
1577,KAMEHAMEHA HWY + 47-011,21.45057,-157.814716
1578,KAMEHAMEHA HWY + 47-055,21.452637,-157.81553
1579,KAMEHAMEHA HWY + 47-115,21.453586,-157.818137
1580,KAMEHAMEHA HWY + OPP HUNALEPO ST,21.452517,-157.819986
1581,KAMEHAMEHA HWY + OPP HUNAAHI ST,21.451998,-157.822689
1582,KAMEHAMEHA HWY + MIOMIO LP,21.452854,-157.82489
1583,KAMEHAMEHA HWY + OPP LULANI ST,21.454106,-157.826092
1584,KAMEHAMEHA HWY + 47-359,21.456558,-157.829611
1585,KAMEHAMEHA HWY + 47-403,21.457131,-157.83155
1586,KAMEHAMEHA HWY + LAENANI DR,21.457901,-157.83245
1587,KAMEHAMEHA HWY + OPP KAHEKILI HWY,21.457456,-157.837761
1589,LIKELIKE HWY + SCHOOL ST,21.336839,-157.869112
1590,KAHEKILI HWY + KULUKEOE ST,21.406866,-157.807094
1591,KAHEKILI HWY + KAHUHIPA ST,21.41362,-157.810611
1592,KAHEKILI HWY + HAIKU RD,21.416654,-157.813257
1593,HUI IWA ST + HUI ALAIAHA PL,21.436223,-157.824545
1594,HUI IWA ST + HUI AKEPA PL,21.437723,-157.824142
1595,HUI IWA ST + HUI IWA PL,21.439024,-157.824884
1596,HUI IWA ST + 47-381,21.437976,-157.826947
1597,HUI ULILI ST + AHUIMANU PL,21.443205,-157.834676
1598,HUI IWA ST + KAHEKILI HWY,21.43577,-157.825795
1599,KAHEKILI HWY + HAIKU RD,21.41651,-157.813274
1600,KAHEKILI HWY + KAHUHIPA ST,21.412714,-157.809959
1601,KAHEKILI HWY + KEAAHALA RD,21.410365,-157.807895
1602,KAHEKILI HWY + KULUKEOE ST,21.405924,-157.807152
1603,LIKELIKE HWY + SCHOOL ST,21.335998,-157.87014
1604,AINAMAKUA DR + MEHEULA PKWY,21.468511,-158.000542
1605,UKUWAI ST + OPP MILILANI PARK & RIDE,21.468894,-158.003149
1606,MAKAIKAI ST + AINAMAKUA DR,21.470523,-158.002769
1607,AINAMAKUA DR + MEHEULA PKWY,21.468512,-158.000819
1608,MEHEULA PKWY + KUAHELANI AVE,21.460443,-158.007429
1609,MEHEULA PKWY + OPP LANIKUHANA AVE,21.455267,-158.007751
1610,MEHEULA PKWY + OPP HIKIKAULIA ST,21.452177,-158.009666
1611,MEHEULA PKWY + OPP ANANIA DR,21.451316,-158.011429
1612,KAMEHAMEHA HWY + MEHEULA PKWY,21.451684,-158.01562
1613,KAMEHAMEHA HWY + KUAHELANI AVE,21.455153,-158.016436
1614,MEHEULA PKWY + KAMEHAMEHA HWY,21.451166,-158.014417
1615,MEHEULA PKWY + ANANIA DR,21.451077,-158.011574
1616,MEHEULA PKWY + HIKIKAULIA ST,21.451921,-158.009724
1618,MEHEULA PKWY + KUAHELANI AVE,21.460236,-158.007218
1619,MAKAIKAI ST + AINAMAKUA DR,21.47062,-158.00275
1620,UKUWAI ST + MILILANI PARK & RIDE,21.468835,-158.003168
1621,KAMEHAMEHA HWY + OPP WAIPAHU ST,21.399623,-157.992495
1622,KAMEHAMEHA HWY + LUMIAUAU ST,21.402931,-157.994644
1623,KAMEHAMEHA HWY + LUMIAINA ST,21.406334,-157.997003
1624,KAMEHAMEHA HWY + WAIPIO UKA ST,21.411083,-158.000221
1625,KAMEHAMEHA HWY + KA UKA BL,21.420108,-158.006248
1626,KAMEHAMEHA HWY + LANIKUHANA AVE,21.444664,-158.013568
1627,KAMEHAMEHA HWY + KUAHELANI AVE,21.456899,-158.016463
1628,KAMEHAMEHA HWY + KIPAPA ST,21.458508,-158.017472
1629,KAMEHAMEHA HWY + WAIKALANI DR,21.462902,-158.023582
1630,KAMEHAMEHA HWY + LEILEHUA GOLF COURSE RD,21.4786,-158.026273
1631,KAMEHAMEHA HWY + OPP SANTOS DUMONT AV,21.487585,-158.027907
1632,KAMEHAMEHA HWY + AVOCADO ST,21.493386,-158.028657
1633,KAMEHAMEHA HWY + OLIVE AVE,21.494727,-158.029268
1634,CALIFORNIA AVE + WALKER AVE,21.49619,-158.02908
1635,CALIFORNIA AVE + MULIWAI AVE,21.497006,-158.027013
1637,CALIFORNIA AVE + PLUM ST,21.498358,-158.0237
1638,CALIFORNIA AVE + IHOIHO PL,21.499524,-158.021574
1639,CALIFORNIA AVE + CIRCLE DR,21.50072,-158.019692
1640,CALIFORNIA AVE + HAUOLA AVE,21.501447,-158.018611
1641,CALIFORNIA AVE + MAKAWEO AVE,21.502586,-158.017168
1642,CALIFORNIA AVE + ILIWAI DR,21.503025,-158.015847
1643,CALIFORNIA AVE + LEILEHUA HIGH SCHOOL,21.502624,-158.013268
1644,CALIFORNIA AVE + OPP UUKU ST,21.502254,-158.012
1645,CALIFORNIA AVE + ULUWEHI ST,21.502075,-158.011008
1646,CALIFORNIA AVE + 1615,21.501941,-158.009817
1647,CALIFORNIA AVE + MOEMOE PL,21.502816,-158.007332
1648,CALIFORNIA AVE + KALIE ST,21.503651,-158.005166
1649,CALIFORNIA AVE + OPP DOLE RD,21.50439,-158.003691
1650,CALIFORNIA AVE + LEILEHUA RD,21.505338,-158.001908
1652,CALIFORNIA AVE + 2161,21.508215,-157.996717
1653,CALIFORNIA AVE + KARSTEN DR,21.507582,-157.995141
1654,CALIFORNIA AVE + KARSTEN DR,21.506295,-157.994007
1655,CALIFORNIA AVE + OPP 2430,21.505813,-157.992353
1656,CALIFORNIA AVE + OPP GRAND VIEW PL,21.506454,-157.990449
1657,CALIFORNIA AVE + OPP LEWA PL,21.507531,-157.988916
1658,CALIFORNIA AVE + 2607,21.508018,-157.987661
1659,CALIFORNIA AVE + OPP PUNINONI ST,21.508343,-157.986803
1660,PUNINONI ST + NONOHE ST,21.508536,-157.988381
1662,CALIFORNIA AVE + LEWA PL,21.507562,-157.989002
1663,CALIFORNIA AVE + GRAND VIEW PL,21.506592,-157.990709
1664,CALIFORNIA AVE + 2440,21.506064,-157.99187
1665,CALIFORNIA AVE + KARSTEN DR,21.506081,-157.993734
1666,CALIFORNIA AVE + KARSTEN DR,21.507362,-157.994861
1667,CALIFORNIA AVE + 2164,21.508365,-157.996593
1668,CALIFORNIA AVE + KILEA PL,21.506761,-157.999347
1669,CALIFORNIA AVE + LIHI WAY,21.505547,-158.00163
1670,CALIFORNIA AVE + DOLE RD,21.504464,-158.003684
1671,CALIFORNIA AVE + KALALA ST,21.503552,-158.005664
1672,CALIFORNIA AVE + MOALA PL,21.50294,-158.007194
1673,CALIFORNIA AVE + OPP ULUWEHI ST,21.502085,-158.010713
1674,CALIFORNIA AVE + UUKU ST,21.502321,-158.012029
1675,CALIFORNIA AVE + OPP ILIWAI DR,21.503083,-158.0158
1676,CALIFORNIA AVE + OPP MAKAWEO AVE,21.502747,-158.017055
1677,CALIFORNIA AVE + OPP NANEA AVE,21.50189,-158.018166
1678,CALIFORNIA AVE + OPP ROSE ST,21.500693,-158.019882
1679,CALIFORNIA AVE + OPP IHOIHO PL,21.499644,-158.021522
1680,CALIFORNIA AVE + WAHIAWA DISTRICT PARK,21.498678,-158.023058
1682,CALIFORNIA AVE + LEHUA ST,21.497236,-158.026593
1683,CALIFORNIA AVE + MANGO ST,21.496559,-158.028314
1684,KAMEHAMEHA HWY + OLIVE AVE,21.494731,-158.029356
1685,KAMEHAMEHA HWY + OHAI ST,21.492754,-158.028541
1686,KAMEHAMEHA HWY + SANTOS DUMONT AVE,21.486179,-158.027868
1687,KAMEHAMEHA HWY + OPP LEILEHUA GOLF COURSE RD,21.478452,-158.026454
1688,KAMEHAMEHA HWY + WAIKALANI DR,21.462714,-158.023847
1689,KAMEHAMEHA HWY + OPP KIPAPA ST,21.457862,-158.017207
1690,KAMEHAMEHA HWY + MEHEULA PKWY,21.450682,-158.015661
1691,KAMEHAMEHA HWY + LANIKUHANA AVE,21.444795,-158.013869
1693,KAMEHAMEHA HWY + OPP WAIPIO UKA ST,21.409894,-157.999546
1694,KAMEHAMEHA HWY + LUMIAUAU ST,21.401928,-157.994096
1695,KAMEHAMEHA HWY + OPP ACACIA RD,21.395058,-157.974075
1696,WILIKINA DR + KAMEHAMEHA HWY,21.491124,-158.02944
1697,WILIKINA DR + H-2 FWY,21.490029,-158.033303
1698,WILIKINA DR + LAKE VIEW CIR,21.489365,-158.035688
1699,WILIKINA DR + OPP KUNIA RD,21.488774,-158.040132
1700,WILIKINA DR + MACOMB RD,21.492696,-158.047649
1701,WAIANAE AVE + JEAL RD,21.492268,-158.052193
1702,WAIANAE AVE + MORRIS RD,21.494232,-158.054628
1703,WAIANAE AVE + GORGAS RD,21.496127,-158.056576
1704,AYRES AVE + BRAGG ST,21.498558,-158.059113
1705,AYRES AVE + CADET SHERIDAN RD,21.495347,-158.062697
1706,TRIMBLE RD + CADET SHERIDAN RD,21.491766,-158.060265
1707,TRIMBLE RD + FOOTE AVE,21.491568,-158.054995
1708,FOOTE AVE + FLAGLER RD,21.490372,-158.052626
1710,KAMEHAMEHA HWY + OPP HALEKOU RD,21.389805,-157.794747
1711,KAMEHAMEHA HWY + MOKULELE DR,21.393076,-157.79668
1712,KAMEHAMEHA HWY + PUAHUULA PL,21.396434,-157.797518
1713,KAMEHAMEHA HWY + DUNCAN DR,21.398642,-157.798314
1714,KAMEHAMEHA HWY + OPP KAPALAI RD,21.405914,-157.79918
1715,KAMEHAMEHA HWY + HOENE PL,21.407756,-157.799251
1716,KAMEHAMEHA HWY + PUA INIA ST,21.409429,-157.799053
1717,KAMEHAMEHA HWY + WILLIAM HENRY RD,21.414656,-157.800516
1718,KAMEHAMEHA HWY + LILIPUNA RD,21.41786,-157.801806
1722,ALALOA ST + HAIKU RD,21.420406,-157.807929
1723,ALALOA ST + HEEIA ST,21.423007,-157.809754
1724,KAHEKILI HWY + AHAOLELO RD,21.455101,-157.836478
1725,KAHEKILI HWY + AHUIMANU RD,21.448976,-157.833026
1726,HUI ULILI ST + OPP HUI NENE ST,21.44151,-157.835162
1727,HUI ULILI ST + HUI IO ST,21.43983,-157.835676
1728,HUI ULILI ST + 47-696,21.438303,-157.835778
1729,HUI ULILI ST + HUI ALALA ST,21.435978,-157.836527
1730,HUI IWA ST + HALEMANU ST,21.43405,-157.833823
1731,HUI IWA ST + 47-508,21.434767,-157.832533
1732,HUI IWA ST + HUI AEKO ST,21.43607,-157.831573
1733,HUI IWA ST + KAHEKILI HWY,21.436946,-157.830093
1734,HUI IWA ST + 47-420,21.437754,-157.828336
1735,HUI IWA ST + 47-380,21.437979,-157.826724
1736,HUI IWA ST + HUI IWA PL,21.439005,-157.825365
1737,HUI IWA ST + OPP HUI AKEPA PL,21.438284,-157.82421
1738,HUI IWA ST + HUI AKIKIKI PL,21.436616,-157.824287
1739,KAHEKILI HWY + OPP AHUIMANU PL,21.443089,-157.832704
1740,KAHEKILI HWY + AHUIMANU RD,21.449667,-157.833109
1741,KAHEKILI HWY + AHAOLELO RD,21.45435,-157.835762
1742,KAHEKILI HWY + KAMEHAMEHA HWY,21.456888,-157.837724
1743,KAMEHAMEHA HWY + OPP LIHIKAI DR,21.457923,-157.833577
1744,KAMEHAMEHA HWY + 47-386,21.456977,-157.831474
1745,KAMEHAMEHA HWY + 47-350,21.456451,-157.829294
1746,KAMEHAMEHA HWY + LULANI ST,21.45411,-157.826199
1747,KAMEHAMEHA HWY + HONEKOA ST,21.452694,-157.824871
1748,KAMEHAMEHA HWY + HUNAAHI ST,21.451948,-157.822593
1749,KAMEHAMEHA HWY + 47-152,21.452499,-157.819748
1750,KAMEHAMEHA HWY + HUNALEPO ST,21.452946,-157.818886
1751,KAMEHAMEHA HWY + 47-054,21.452672,-157.815636
1752,KAMEHAMEHA HWY + 47-018,21.450841,-157.81489
1753,KAMEHAMEHA HWY + 46-620,21.448088,-157.814447
1754,KAMEHAMEHA HWY + OPP HEEIA KEA BOAT HARBOR,21.442367,-157.811524
1755,KAMEHAMEHA HWY + OPP IMILOA ST,21.433131,-157.809717
1756,KAMEHAMEHA HWY + OPP IPUKA ST,21.430222,-157.808196
1757,KAMEHAMEHA HWY + AHUI NANI PL,21.428163,-157.807726
1758,KAMEHAMEHA HWY + HEEIA ST,21.425881,-157.806642
1759,HEEIA ST + OPP KALIMALOA ST,21.42451,-157.807449
1760,ALALOA ST + HAIKU RD,21.420281,-157.807979
1761,KAMEHAMEHA HWY + HAIKU RD,21.421681,-157.804051
1763,KAMEHAMEHA HWY + OPP PUA INIA ST,21.408928,-157.799421
1764,KAMEHAMEHA HWY + KAPALAI RD,21.405693,-157.79942
1765,KAMEHAMEHA HWY + LULUKU RD,21.401091,-157.799695
1766,KAMEHAMEHA HWY + KUUIPO PL,21.398115,-157.798505
1767,KAMEHAMEHA HWY + KUU HOME PL,21.396272,-157.797886
1768,KAMEHAMEHA HWY + MOKULELE DR,21.39301,-157.797074
1769,KAMEHAMEHA HWY + MAHINUI RD,21.39178,-157.796343
1770,KAMEHAMEHA HWY + HALEKOU RD,21.389476,-157.794911
1771,KAMEHAMEHA HWY + KOOLAU VIEW DR,21.38861,-157.794338
1772,GEIGER RD + LAUNAHELE ST,21.33292,-158.025174
1773,GEIGER RD + KAPOLEI PKWY,21.331634,-158.028669
1774,GEIGER RD + OPP CORAL CREEK GOLF COURSE,21.330313,-158.032229
1775,ROOSEVELT AVE + OPP ESSEX RD,21.328335,-158.040205
1776,ROOSEVELT AVE + OPP CORAL SEA ST,21.329315,-158.054448
1777,ROOSEVELT AVE + OPP BOUGAINVILLE ST,21.327288,-158.060379
1778,ROOSEVELT AVE + OPP NASSAU AVE,21.32612,-158.063856
1779,ROOSEVELT AVE + FORT BARRETTE RD,21.325169,-158.066606
1780,KAPOLEI PKWY + OPP MALUOHAI ST,21.329802,-158.069055
1781,KAPOLEI PKWY + KAMAAHA AVE,21.332679,-158.058945
1782,KAMAAHA AVE + KEKUILANI LP (EAST),21.333717,-158.06024
1783,KAMAAHA AVE + KEKUILANI LP (WEST),21.33618,-158.062666
1784,KAMAAHA AVE + KULOA AVE,21.336593,-158.064546
1785,KEALANANI AVE + OPP IHEE PL,21.337986,-158.067617
1786,KEALANANI AVE + KULOA AVE,21.339835,-158.069925
1788,KEALANANI AVE + KUMUIKI ST,21.339239,-158.069208
1789,KEALANANI AVE + IHEE PL,21.338042,-158.067877
1790,KAMAAHA AVE + OPP KEALANANI AVE,21.335942,-158.066575
1791,KAMAAHA AVE + KAMAAHA LP,21.336379,-158.064374
1792,KAMAAHA AVE + OPP KEKUILANI LP,21.335895,-158.062572
1793,KAMAAHA AVE + KAIAU AVE,21.333657,-158.060453
1794,KAPOLEI PKWY + KAMAAHA AVE,21.333002,-158.059171
1795,KAPOLEI PKWY + MALUOHAI ST,21.330075,-158.069825
1796,ROOSEVELT AVE + ENTERPRISE AVE,21.325076,-158.066691
1797,ROOSEVELT AVE + NASSAU AVE,21.326157,-158.063543
1798,ROOSEVELT AVE + BOUGAINVILLE ST,21.32738,-158.059903
1799,ROOSEVELT AVE + CORAL SEA ST,21.329202,-158.054594
1800,ROOSEVELT AVE + ESSEX RD,21.328243,-158.040124
1801,GEIGER RD + CORAL CREEK GOLF COURSE,21.330221,-158.032196
1802,GEIGER RD + KAPOLEI PKWY,21.331628,-158.028501
1803,GEIGER RD + LAUNAHELE ST,21.33282,-158.025227
1804,FORT WEAVER RD + MAKULE RD,21.315345,-158.012076
1805,FORT WEAVER RD + AIKANAKA RD,21.31411,-158.011321
1806,FORT WEAVER RD + KIMOPELEKANE ST,21.312218,-158.009963
1807,FORT WEAVER RD + PARISH DR,21.311926,-158.006416
1808,KILAHA ST + KILIPOE ST,21.314161,-158.005199
1815,RENTON RD + KIKOO ST,21.346836,-158.028867
1816,RENTON RD + AUWAHA ST,21.346195,-158.030237
1817,RENTON RD + PAHIKA ST,21.345185,-158.032604
1818,RENTON RD + PIPELINE ST,21.342878,-158.034795
1819,RENTON RD + PEPPER ROW ST,21.341207,-158.036147
1820,RENTON RD + PARK ROW AVE,21.339957,-158.037113
1821,RENTON RD + ALAIKI ST,21.338968,-158.03776
1822,RENTON RD + TENNEY ST,21.338108,-158.038404
1823,RENTON RD + ORRICK ST,21.336709,-158.039529
1824,RENTON RD + PAIONIA ST,21.334335,-158.042269
1825,RENTON RD + HAAKEI ST,21.333206,-158.04481
1826,PHILIPPINE SEA + RENTON RD,21.332273,-158.045827
1827,RENTON RD + OPP HAAKEI ST,21.333191,-158.044674
1828,RENTON RD + OPP PAALUA ST,21.334935,-158.04119
1829,RENTON RD + OPP ORRICK ST,21.336771,-158.039232
1830,RENTON RD + OPP TENNEY ST,21.337605,-158.038562
1831,RENTON RD + OPP PARK ROW AVE,21.338752,-158.037691
1832,RENTON RD + OPP PEPPER ROW ST,21.340948,-158.036125
1833,RENTON RD + OPP PIPELINE ST,21.342632,-158.034759
1834,RENTON RD + OOHAO ST,21.344521,-158.033124
1835,RENTON RD + PAHIKA ST,21.345441,-158.031753
1836,RENTON RD + AUWAHA ST,21.34609,-158.030012
1837,RENTON RD + FORT WEAVER RD,21.347124,-158.028057
1838,KEAUNUI DR + OPP KAUKOLU ST,21.341991,-158.022017
1839,KEAUNUI DR + OPP LAUPAI ST,21.339681,-158.021376
1840,KEAUNUI DR + MAIPUHI ST,21.337558,-158.020692
1842,KAPOLEI PKWY + GEIGER RD,21.332439,-158.028361
1843,KAPOLEI PKWY + KAHIUKA ST,21.334694,-158.029117
1844,KAPOLEI PKWY + KOLOWAKA DR,21.337263,-158.031824
1845,KOLOWAKA DR + OPP POOWAI PL,21.338641,-158.031583
1846,KOLOWAKA DR + MANAWALEA ST,21.339176,-158.030603
1847,KOLOWAKA DR + KOKA ST,21.339886,-158.02915
1861,MONSARRAT AVE + KAPIOLANI PARK (CITY),21.269455,-157.819798
1863,MOANALUA RD + ALA AOLANI ST,21.360521,-157.899313
1864,MOANALUA RD + KAISER MOANALUA MEDICAL CENTER,21.362459,-157.900267
1865,MOANALUA RD + ALA KAPUNA ST,21.366138,-157.903545
1866,ULUNE ST + HALAWA VALLEY RD,21.3726,-157.917235
1876,KAIMAKANI ST + ULUNE ST,21.377981,-157.925863
1877,KAIMAKANI ST + MOANALUA RD,21.376316,-157.928525
1878,MOANALUA RD + AIEA HEIGHTS DR,21.37834,-157.930932
1902,MOANALUA RD + OPP HONOMANU ST,21.381218,-157.935598
1903,MOANALUA RD + PALI MOMI ST,21.382856,-157.937326
1904,MOANALUA RD + HONOMANU ST,21.38132,-157.936065
1905,KAAMILO ST + MOANALUA RD,21.381836,-157.934578
1906,KAAMILO ST + OPP KAIMU LP,21.383385,-157.933871
1907,KAAMILO ST + OPP KEAPUA PL,21.384137,-157.93264
1908,KAAMILO ST + ULUNE ST,21.385568,-157.931499
1909,KAAMILO ST + ILIEE ST,21.386301,-157.930829
1910,KAAMILO ST + OLENA ST,21.387524,-157.929736
1911,KAAMILO ST + KUAWA ST,21.38882,-157.927526
1912,KAAMILO ST + LAUHULU ST,21.389146,-157.924832
1913,KAAMILO ST + MAOHU PL,21.389661,-157.922485
1914,KAAMILO ST + OPP KULAWAI ST,21.390763,-157.920011
1915,KAAMILO ST + ILIEE ST,21.390104,-157.918984
1916,KAAMILO ST + OPP KALAMOHO PL,21.38979,-157.917475
1917,KAAMILO ST + OPP KALAWINA PL,21.388374,-157.917668
1918,AIEA HEIGHTS DR + WAIPAO PL,21.386999,-157.918012
1919,AIEA HEIGHTS DR + OPP AUAMO ST,21.385407,-157.919835
1920,AIEA HEIGHTS DR + POOHOLUA DR,21.384375,-157.921331
1921,AIEA HEIGHTS DR + KIHEWA PL,21.383686,-157.922557
1922,AIEA HEIGHTS DR + KAHILINAI PL,21.383498,-157.924446
1923,AIEA HEIGHTS DR + HOIO ST,21.384294,-157.926809
1924,AIEA HEIGHTS DR + OPP UHALOA ST,21.383119,-157.928485
1925,AIEA HEIGHTS DR + OPP ULUNE ST,21.380542,-157.928134
1926,AIEA HEIGHTS DR + MOANALUA RD,21.37943,-157.930022
1927,MOANALUA RD + OPP AIEA HEIGHTS DR,21.378586,-157.931006
1928,MOANALUA RD + UAHI ST,21.37729,-157.930956
1929,KAIMAKANI ST + MOANALUA RD,21.376308,-157.92839
1930,KAIMAKANI ST + ULUNE ST,21.377996,-157.925674
1931,MOANALUA RD + ALA KAPUNA ST,21.366066,-157.904291
1932,MOANALUA RD + ALA NAPUNANI ST,21.360148,-157.900096
1933,MOANALUA RD + OPP NALOPAKA PL,21.381116,-157.932731
1934,MOANALUA RD + KAAMILO ST,21.381149,-157.934083
1935,MOANALUA RD + KOAUKA LP,21.383186,-157.937358
1936,MOANALUA RD + OPP 98-1059,21.385012,-157.938514
1937,MOANALUA RD + UALO ST,21.385762,-157.94017
1938,MOANALUA RD + KAONOHI ST,21.386364,-157.941667
1939,MOANALUA RD + PEARLRIDGE ELEMENTARY SCHOOL,21.387479,-157.944482
1941,MOANALUA RD + OPP HEKAHA ST,21.39061,-157.947268
1942,KAAHELE ST + MOANALUA RD,21.391503,-157.948297
1943,KAAHELE ST + KILINOE ST,21.392719,-157.948429
1944,KAAHELE ST + LULU ST,21.396345,-157.946476
1945,KAAHELE ST + OPP KOMO MAI DR,21.397604,-157.944497
1946,KOMO MAI DR + HAPAKI ST,21.399413,-157.945644
1947,KOMO MAI DR + NAHELE ST,21.399994,-157.946683
1948,KOMO MAI DR + KAAHUMANU ST,21.401169,-157.949559
1949,KAAHUMANU ST + KOMO MAI DR,21.400816,-157.951074
1950,KAAHUMANU ST + HOOKANIKE ST,21.398319,-157.95126
1951,HOOKANIKE ST + KAAHUMANU ST,21.397039,-157.951832
1952,HOOKANIKE ST + OPP KAMAHAO ST,21.398095,-157.953949
1953,HOOKANIKE ST + HOOHIKI ST,21.399167,-157.955349
1954,HOOKANIKE ST + HOOMALU ST,21.400398,-157.957081
1955,HOOMALU ST + 223,21.401663,-157.956146
1956,HOOMALU ST + KOMO MAI DR,21.402953,-157.955066
1957,KOMO MAI DR + HOOHULU ST,21.404711,-157.955304
1958,KOMO MAI DR + HOOLAULEA ST,21.40581,-157.957008
1959,KOMO MAI DR + HOOKUPA ST,21.407996,-157.958628
1960,KOMO MAI DR + HOOMOANA ST,21.409302,-157.959699
1961,HOOMOANA ST + OPP HOOMALOLO ST,21.410863,-157.95809
1962,HOOMOANA ST + HOOLAULEA ST,21.411846,-157.956223
1963,HOOLAULEA ST + HOOMALOLO ST,21.413622,-157.957429
1964,HOOLAULEA ST + HOOMALOLO ST,21.413148,-157.959192
1965,HOOLAULEA ST + WAIMANO HOME RD,21.413189,-157.96109
1966,WAIMANO HOME RD + MAIHA CIR,21.412697,-157.962157
1967,WAIMANO HOME RD + KOMO MAI DR,21.411227,-157.962846
1968,KOMO MAI DR + HOOHAI ST,21.410163,-157.961569
1969,KOMO MAI DR + HOOMOANA ST,21.409489,-157.960053
1970,KOMO MAI DR + HOOLEHUA ST,21.408607,-157.959215
1971,KOMO MAI DR + HOOLAULEA ST,21.406309,-157.957384
1972,KOMO MAI DR + HOOHULU ST,21.405099,-157.955566
1973,HOOMALU ST + KOMO MAI DR,21.403187,-157.954953
1974,HOOMALU ST + 226,21.401732,-157.956171
1975,HOOMALU ST + HOOKANIKE ST,21.400791,-157.956951
1976,HOOKANIKE ST + HOOHIKI ST,21.399553,-157.955999
1977,HOOKANIKE ST + KAMAHAO ST,21.398475,-157.954585
1978,HOOKANIKE ST + KAAHUMANU ST,21.397076,-157.952148
1979,KAAHUMANU ST + HOOKANIKE ST,21.398264,-157.95118
1980,KAAHUMANU ST + KOMO MAI DR,21.400831,-157.95099
1981,KOMO MAI DR + KAAHUMANU ST,21.40108,-157.949392
1982,KOMO MAI DR + OPP NAHELE ST,21.400007,-157.946829
1983,KOMO MAI DR + OPP HAPAKI ST,21.399348,-157.945652
1984,KAAHELE ST + KOMO MAI DR,21.397436,-157.944722
1985,KAAHELE ST + OPP LULU ST,21.396217,-157.94709
1986,KAAHELE ST + OPP KILINOE ST,21.393427,-157.948635
1987,KAAHELE ST + MOANALUA RD,21.39152,-157.948359
1988,MOANALUA RD + OPP KAAHELE ST,21.390632,-157.947707
1989,MOANALUA RD + MOANALUA LP,21.389384,-157.946408
1990,MOANALUA RD + OPP PEARLRIDGE ELEMENTARY SCHOOL,21.387194,-157.943965
1992,MOANALUA RD + NALOPAKA PL,21.381059,-157.933426
1993,ULUNE ST + OPP ALIIPOE DR,21.377412,-157.924049
1994,ULUNE ST + OPP PUALAA ST,21.376779,-157.922156
1995,ULUNE ST + HALAWA HEIGHTS RD,21.374956,-157.921213
1996,ULUNE ST + KAHUAPAANI ST,21.373223,-157.920105
1997,MOANALUA RD + KAAHELE ST,21.390789,-157.948869
1998,MOANALUA RD + KAAHUMANU ST,21.390816,-157.952306
1999,KAAHUMANU ST + OPP NOELANI ST,21.393885,-157.952682
2000,NOELANI ST + KAAHUMANU ST,21.395251,-157.952489
2001,NOELANI ST + OPP NOLA ST,21.395586,-157.953497
2002,NOELANI ST + KOAHEAHE ST,21.395891,-157.955714
2003,NOELANI ST + OPP HINU PL,21.394875,-157.957542
2004,NOELANI ST + HOOMALU ST,21.395665,-157.960711
2005,HOOMALU ST + OPP PUU ULAULA ST,21.395137,-157.963244
2006,HOOMALU ST + HOOLAULEA ST,21.396658,-157.965635
2007,HOOLAULEA ST + NANAKAI ST,21.399244,-157.964521
2008,HOOLAULEA ST + HOOHAKU ST,21.400211,-157.962068
2009,HOOMAEMAE ST + HOOLAULEA ST,21.401421,-157.961626
2010,HOOMAEMAE ST + OPP PEARL CITY RECREATION CENTER,21.402161,-157.962214
2011,HOOMAEMAE ST + HOOLEHUA ST,21.403893,-157.963671
2012,WAIMANO HOME RD + HOOMOANA ST,21.406123,-157.964935
2013,KUAHAKA ST + WAIMANO HOME RD,21.409541,-157.963654
2014,KUAHAKA ST + KALAUIPO ST,21.410625,-157.966825
2015,KUAHAKA ST + 1662,21.410064,-157.96805
2016,KUAHAKA ST + PAAKAMAA ST,21.408965,-157.968809
2017,KUAHAKA ST + OPP LEOMELE ST,21.407338,-157.970892
2018,KUAHAKA ST + KAWELOKA ST,21.40549,-157.973027
2019,KAWELOKA ST + KULOKO ST,21.405264,-157.973917
2020,KAWELOKA ST + 1266,21.4068,-157.975496
2021,KAWELOKA ST + KUMOANA ST,21.408412,-157.974432
